recipient,amount
H13uDKDbPxv7zsh6zk6APQniBUi4tYW2HWkmMmWNJCWx,4781503804991
8a5oKmUfwQZwZHV2NFYmiRLNepySV6cNTjEoW7pEFZBN,26626754527344
4uPYWY5atED9KC3eJLKVWViEK6amD48sCiokNpfwDuEJ,3379918381293
57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f,578396176906173
7vydmmqVDcJy4HRR3dLSbWchn9ZPmFMB6cRNYZvnKRzd,37239387315595
6gBnV7HJzrYEDrrzoBnNV6xAMPKVLNkPyh8iPRpcU5kB,37591341061088
LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,3706782019827152
6w4wp5LeLtTtroqBvY9mmPoYhi34LZEUJUHH4PuyBEak,31229440906035
4rj8ZU5KV4fFh3iEKCJfin4ZsZGXSo9dhQi2AV7G4z9f,2545026077489
8Ua6QwcSJmYb3w4Mvxf67Fqw3gK88SrbWnxR3NZ9mjyn,30601841170992
vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,1069916172707797
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,102516542379938
9QA1fzbAKJicmRoFa9wFnYYx2PGYn97s8Nh6VojBMvCi,24474585372675
CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K,247711389064118
DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA,455560972951067
6UFmHMgP4ErpKrdjDgya1gAfHmcC6QhWK9w8wBT7iCNo,3281834553953
9eaUaXMK97Cie8HLx3udq1GT1cgJWL2aU9usLcfgXkB2,37301569702090
GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,181740711385107
9PViHDmiezXQfeYDveJrcfkXCQVCcsfhpo32cjHUeZVj,37391005377366
h5UdU5TSicSXF6jQfej4WbpGzRJSC3uBZgpvCfiGFuW,2452129496975
CgX2X6x4kDpxbmAdAPPFFCs7X26b9V8i7hpeYTRHq2hS,35055042644934
FZrSKKsKfZJovcQWRQFDXz8DbHKCSRZLZqbBAGd1dG57,378260174104161
Bkucd9XTD2geqNsgcbMcqsSnLhqfHUuDvAUSGCXsJBdK,183444663672754
CuEpXMiRDyYsM2uBvkLtz1zKpcAdTkcnXGexH1BULKn3,9046815541006
JDkEcSB1VTKBYBsvEe7k1NZGgtq1PV9NPpvgK5W5mhkz,39108753582164
BNt8eejYaSaFzFkZy51yJXhrzRg5wQKpfmxCAP5UYTDk,17777438551509
gGrg1SkJiWKcdUnwunZ3AsapFTsqwhupTQ5fb5xmsZA,2431252044968
6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,145345598281472
AiZSaHVtGpof7Ho4vpfz37PRagkG1hR9ZJWKzoGCXiWv,4128145279318
G72oBA9cRYUzR8Q9oLvJcNRx5ovcDGFvHsbZKp1BT75W,574955994543446
Goo7uPA1ASVX2Ws4JW1eAjQxBcTtjMdpAHBtPBzi8yN6,34874223502724
43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,61863514110522
2dza8h6n4PkVL5xpYtbVbYJ2PXqQzFFpb7YFP4jeG9fH,37890731152687
BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6,773377965656788
HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj,31190171305042
Au4h7vfDGzb6PYz576NpSkyPD4PrUEJbHb6HyRD2WZia,22000855790824
4ZntDHEBsPycaJPm4JxPwBc6ZhQHHCQorvuWaS116Wn4,30628736713836
HJJH3tokNTy4FwEg2vABnbyUt3s51kyfL3pH26zTZqhp,29793913584746
2RwFJJkhr4tCTuQnZN1CFpAtn5s9pTzakagvu326W1FT,262339637751490
FXrzBb4KBTiQsVdSprYtKE4nZUvQWc7rgG5Z2BF9mUXd,43214664497904
48Dactjx3zuJujtBHZ5cd2w3maKFFGsKhn1sXzU59VGK,3973966843780
9YGn24qD8ZCU1EKZEsPLSEv7SVAJ4kpbCTmj7fR5TXYv,3085794627465
2nyCHLrtEMdQWAoC6k7xcJQg4Z1GjSL7WFL6orGvVif3,1649495754819
GzdpwmsqTaEK2yk2s1xdmzXEfH3P1UnKjZR7u7nSNXbi,213536864236493
CgwKP4kM6B9giquCADDXQxik7BJR5L7m2EC2ntPnQoJy,36553127104912
ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,130162383415229
87fX6AAJywaQfgMpD9Gkwxpt1e129kKZxBdRG1SQA43m,7810872445574
BJAnMFiD1PuDSftS6fKJokMNsdG3vrsQ4Hsm3mF39LsR,3626205669952
451X5rboJpJtXK2gj4dLsXv8yCGfujqus2HsYjMkkSpE,36286473707302
GGoxyMorMrC8XNAGCs2XWfUcdoPKyJjZXF5MUC9MFaUF,36804427515102
DVhyTvxBQynKMPKJGNEvmZ6uiNnYW94qGENdGbt9QhVa,40992151347567
HJVsiUVvbYvTLHsRcHw3uT5cHJwbpGPCBbEf8EszLnyz,42060609192402
1znL3zFHi3znoaz6T6rnnEnRj8Ar3fohDq7ZNk37sUL,79890082355230
Hk18BQcmgSasjMGhNc6X5QDGx2VjQTVMdCciU2nXAL5R,31198685582441
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,248179508038660
8buJst58M53hS9Zq5Gdrx83WV6FxP9SYC6q7twwGRTuu,32835808106856
J37HtJv5rLTNt5nQFFX7hhSif4J72CFVYA716dxZw3f,2806004457182
D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx,124940562780928
47JyEYpuWUNSMDnvE3nu7G2P7mevpS7vAUbkUyEnhPSC,2772237268363
BvhiaiuBMoZJG1REnfrNEzMS5wJEpAjmXBUAuWpF7Jij,44019308509474
HwaKxcFVuVXnqNwN5FyZ8uLy3qAX1Tctpjgk8rexzi8C,31240338291312
cmshPgUzd5iDkyZxPfUvepRSLtNV47Ks5AGu4KvKqY6,14242029636994
Eo8t4mopmQkW8yjxx1uKtfwiJ31Epjc4RvVtMUE3tSoh,1503812182
93P67u58qai4kT5XoKX4Ti4g4H8nrgJ2PKnKgCuR39S4,3295785882339
8WKbFye8HjNa3rBvx5jEd9gYtfLLXwXg3wzVhavvMSva,237851199339274
B3uXszjkQfWAhs5eBSPvoapddJGuBN32ncNFi7CMjmYD,38552568094962
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,1750000488454080
WJguyKr593U9gDSdUu9Rcr1TMKo6pTse9LFZfCArR5K,69113410225856
CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,61064215789479
6q4nsn4Jg5X26JzqB5xEz9BL33Aroc1YVsFCRKhm9qdd,27793643520354
4JryygoiM1j324fYkeBzcQDcwRfd2WpgkEzUePFj1rJY,167206582712748
4vvaKfJyXfvyvk3Uq8CGMTWTs7ATw9mLgK4XbpVMe1vo,223733701886448
6aHUQzbJfX9cb4G6WfBYu7LWjjvEEXak8LHyX2rz7mPM,2586632039710
3raZLZE6gqVDAHDqTkJfQ8eWPAMZpWgKLJP3TZKD5iVh,36504592360597
BMJE6zFwTXwPopVdG1ccYMLWWGd5aNPvm5offrqHUxXV,29816030803552
F81SEGvZfu7TsugY9vo356ay8UsNxVVjCF1t8ebft2P3,32058101536789
2xKfuXN8HqaEi5L6Dwy2qZ3a5AJPM2hmZ88ZhgZgscom,19014204586986
GRDMMDwHDNmdsLgLoSz1xK3wfKkK2dcfHZGubcKyyjRv,103028044125
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,164123359752869
